Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir
10/14/16,-8.5,-3.8,-6.2,-7,nan,75.1,nan,13.4,nan
10/15/16,-8.9,-6.1,-7.5,-8,nan,87.4,nan,8.8,nan
10/16/16,-7.3,-3.8,-5.6,-5.6,nan,90.3,nan,6.4,nan
10/17/16,-4.2,-1,-2.6,-3,nan,92.8,nan,9,nan
10/18/16,-1.7,-0.8,-1.3,-1.2,nan,91.8,nan,6.1,nan
10/19/16,-3.3,-1.3,-2.3,-2.3,nan,88.8,nan,7.2,nan
10/20/16,-3.3,-0.6,-1.9,-2.1,nan,89.2,nan,3.7,127
10/21/16,-3.8,-1,-2.4,-2.5,nan,nan,nan,nan,nan
10/22/16,-3,-1.7,-2.4,-2.2,nan,87,nan,6.3,nan
10/23/16,-5.3,-2.2,-3.7,-3.8,nan,88.8,nan,12,nan
10/24/16,-5.6,-3.8,-4.7,-4.8,nan,86.4,nan,10.7,nan
10/25/16,-7.7,-5.3,-6.5,-7.1,nan,90,nan,24.9,nan
10/26/16,-6.6,-1,-3.8,-4.3,nan,86,nan,6.4,nan
10/27/16,-2.5,-0.3,-1.4,-1.1,nan,86.9,nan,3.5,73
10/28/16,-2.8,0.4,-1.2,-1.3,nan,83.3,nan,1.6,79
10/29/16,-3.4,0.4,-1.5,-2.2,nan,93.5,nan,0.9,84
10/30/16,-6.2,-2.3,-4.2,-4.1,nan,88.6,nan,4.3,nan
10/31/16,-4,-0.5,-2.2,-2.9,nan,76.8,nan,0.6,76
11/1/16,-5.3,-0.5,-2.9,-3.6,nan,84.2,nan,3.3,nan
11/2/16,-4.9,-2.1,-3.5,-3.3,nan,91,nan,3.5,134
11/3/16,-5,-1.8,-3.4,-3.1,nan,90.4,nan,14.3,nan
11/4/16,-3.8,-0.6,-2.2,-2.4,nan,90.2,nan,7.5,128
11/5/16,-4.4,-0.6,-2.5,-2.6,nan,97.9,nan,9,nan
11/6/16,-6.8,-3.7,-5.3,-5.1,nan,88.6,nan,2.9,148
11/7/16,-4.3,-1.7,-3,-3.1,nan,88.3,nan,10.8,nan
11/8/16,-2.7,-1.4,-2.1,-2,nan,93.3,nan,8.9,142
11/9/16,-2.6,-0.4,-1.5,-1.9,nan,94.1,nan,8.3,nan
11/10/16,-1.5,-0.3,-0.9,-0.9,nan,90.6,nan,10.1,123
11/11/16,-3.2,-1.5,-2.4,-2.8,nan,94.1,nan,7.7,nan
11/12/16,-3.6,-2.6,-3.1,-3.3,nan,95.6,nan,4,nan
11/13/16,-4.2,-1.1,-2.6,-2.9,nan,90.9,nan,8.3,nan
11/14/16,-6.4,-2,-4.2,-5.5,nan,98.4,nan,4.2,nan
11/15/16,-7.4,-5.9,-6.6,-6.4,nan,95,nan,4.4,nan
11/16/16,-9,-5.4,-7.2,-7.3,nan,74.9,nan,6.7,nan
11/17/16,-11.6,-8.7,-10.2,-10.7,nan,80,nan,14.6,nan
11/18/16,-12.9,-9.3,-11.1,-11.4,nan,79.5,nan,10.5,nan
11/19/16,-13.7,-10.4,-12.1,-12.7,nan,70.8,nan,8.2,nan
11/20/16,-16.3,-6.6,-11.5,-11.5,nan,47.4,nan,3.3,nan
11/21/16,-8.9,-6.3,-7.6,-7.9,nan,43.3,nan,4.1,nan
11/22/16,-8.2,-6.6,-7.4,-7.1,nan,60.9,nan,7.9,nan
11/23/16,-6.9,-5.7,-6.3,-6.1,nan,87.1,nan,4.3,131
11/24/16,-8.2,-6.1,-7.1,-7,nan,82.4,nan,5.7,nan
11/25/16,-9.7,-6.5,-8.1,-7.9,nan,97.4,nan,1.6,206
11/26/16,-7.7,-6.1,-6.9,-6.6,nan,87.1,nan,6.6,nan
11/27/16,-7.9,-6.3,-7.1,-7.1,nan,89.2,nan,7.7,nan
11/28/16,-8.4,-6.4,-7.4,-7.6,nan,96.5,nan,2.7,153
11/29/16,-9.6,-2.8,-6.2,-6.9,nan,95.1,nan,8.2,149
11/30/16,-9.6,-2.8,-6.2,-6.9,nan,96.1,nan,5.7,nan
12/1/16,-9.5,-5.2,-7.4,-7.8,nan,96.1,nan,7.7,143
12/2/16,-6.3,-4.4,-5.4,-5.4,nan,91.2,nan,10.3,nan
12/3/16,-8.9,-4.2,-6.6,-6.1,nan,98.1,nan,5,nan
12/4/16,-16,-9.1,-12.5,-12.8,nan,91.3,nan,1.8,nan
12/5/16,-17.6,-15,-16.3,-16.4,nan,73.6,nan,9.7,nan
12/6/16,-16.8,-12.1,-14.4,-13.8,nan,63.3,nan,2.2,nan
12/7/16,-12.9,-10.4,-11.6,-11.6,nan,88.3,nan,6.4,nan
12/8/16,-11.4,-9.4,-10.4,-10.3,nan,50.5,nan,5.5,nan
12/9/16,-19.6,-9.8,-14.7,-13.2,nan,54.8,nan,15,nan
12/10/16,-23.2,-19.2,-21.2,-21.7,nan,81.8,nan,20.7,nan
12/11/16,-22.3,-16.4,-19.3,-20,nan,78.1,nan,16.1,nan
12/12/16,-16.4,-4.8,-10.6,-10.1,nan,37.5,nan,6.4,nan
12/13/16,-6.9,-4.4,-5.7,-5.6,nan,11.3,nan,0.4,nan
12/14/16,-11,-6.1,-8.6,-9,nan,21,nan,1.2,nan
12/15/16,-14.3,-8.5,-11.4,-12,nan,36.1,nan,9.4,36
12/16/16,-12.1,-6.5,-9.3,-9.5,nan,34.6,nan,1.2,250
12/17/16,-11.3,-7,-9.1,-9.4,nan,96,nan,2.5,259
12/18/16,-8.9,-6.8,-7.9,-7.7,nan,96,nan,6,nan
12/19/16,-9.1,-6.7,-7.9,-8.1,nan,97.2,nan,4.5,nan
12/20/16,-8.7,-7,-7.9,-7.8,nan,95.4,nan,6.7,nan
12/21/16,-8.6,-7.2,-7.9,-8,nan,95.7,nan,5.6,189
12/22/16,-9.4,-8.3,-8.8,-8.7,nan,96.9,nan,1.1,204
12/23/16,-11.5,-8.2,-9.8,-9.5,nan,66.9,nan,3.1,nan
12/24/16,-10.6,-8.8,-9.7,-9.5,nan,50.3,nan,2.1,nan
12/25/16,-13.1,-9.4,-11.3,-10.6,nan,54.7,nan,4.2,165
12/26/16,-12.7,-6.3,-9.5,-8.7,nan,86.9,nan,8.5,nan
12/27/16,-9.1,-6.9,-8,-8.1,nan,94.4,nan,2.1,nan
12/28/16,-8.9,-7.8,-8.4,-8.4,nan,97,nan,2.1,nan
12/29/16,-9.4,-7.8,-8.6,-9,nan,95.1,nan,4.4,nan
12/30/16,-10.7,-7.1,-8.9,-9.5,nan,95.9,nan,2.2,nan
12/31/16,-12.6,-7,-9.8,-10.1,nan,75.1,nan,7.4,334
1/1/17,-9.5,-3.6,-6.6,-7,nan,48,nan,3.8,nan
1/2/17,-3.5,3,-0.2,0,nan,37.5,nan,7.1,nan
1/3/17,0.7,4.5,2.6,1.7,nan,23.1,nan,2.3,55
1/4/17,0.2,3.4,1.8,1.4,nan,17.3,nan,1.5,64
1/5/17,-13.3,-0.1,-6.7,-7.3,nan,62.1,nan,10.9,nan
1/6/17,-19.1,-13.4,-16.3,-17.5,nan,82.8,nan,25.4,nan
1/7/17,-22.9,-18.5,-20.7,-20.9,nan,85.7,nan,12.5,nan
1/8/17,-18.4,-10.9,-14.7,-14.7,nan,60.4,nan,nan,nan
1/9/17,-17.4,-11.7,-14.5,-15.1,nan,62.4,nan,nan,nan
1/10/17,-11.4,-5.8,-8.6,-9,nan,63.3,nan,nan,nan
1/11/17,-6,-3.5,-4.8,-4.6,nan,24.5,nan,nan,nan
1/12/17,-12.6,-6,-9.3,-9.7,nan,86.7,nan,nan,nan
1/13/17,-8.7,-6.2,-7.4,-8,nan,96,nan,nan,nan
1/14/17,-6.2,-4.9,-5.6,-5.3,nan,95.3,nan,nan,nan
1/15/17,-7.3,-5.1,-6.2,-6,nan,100,nan,nan,nan
1/16/17,-5.9,-3.9,-4.9,-4.7,nan,95.3,nan,nan,139
1/17/17,-9.3,-4.8,-7.1,-7.5,nan,97.5,nan,nan,nan
1/18/17,-7.5,-2.3,-4.9,-4.2,nan,95,nan,nan,nan
1/19/17,-11.1,-3.1,-7.1,-6.3,nan,94.1,nan,nan,nan
1/20/17,-14.8,-11.2,-13,-12.9,nan,84.6,nan,nan,nan
1/21/17,-16,-11.1,-13.6,-14.5,nan,43.4,nan,nan,nan
1/22/17,-11.9,-4.5,-8.2,-7.3,nan,68.5,nan,nan,nan
1/23/17,-7,-5.1,-6,-6,nan,90.7,nan,nan,nan
1/24/17,-9.5,-4.3,-6.9,-7.3,nan,91.1,nan,nan,178
1/25/17,-6.1,-4.3,-5.2,-5.2,nan,94.9,nan,nan,nan
1/26/17,-6.7,-5.3,-6,-6,nan,95.4,nan,nan,nan
1/27/17,-6.7,-4.2,-5.4,-5.7,nan,94.4,nan,nan,nan
1/28/17,-6.7,-2.9,-4.8,-4.7,nan,92.1,nan,nan,nan
1/29/17,-11.3,-6.7,-9,-8.9,nan,98,nan,nan,nan
1/30/17,-15.3,-9.3,-12.3,-12.6,nan,93.7,nan,nan,nan
1/31/17,-15.8,-8.5,-12.1,-13.3,nan,93.3,nan,nan,nan
2/1/17,-11.7,-7.2,-9.5,-8.5,nan,52.9,nan,nan,nan
2/2/17,-12.1,-7.6,-9.8,-10.1,nan,59.2,nan,nan,nan
2/3/17,-16.1,-12.3,-14.2,-14.7,nan,67.1,nan,nan,nan
2/4/17,-13.4,-8.9,-11.2,-11.2,nan,63.2,nan,nan,nan
2/5/17,-13,-9.1,-11,-11.8,nan,57.1,nan,nan,nan
2/6/17,-16.7,-12.4,-14.5,-14.7,nan,69.8,nan,nan,nan
2/7/17,-17.5,-12.1,-14.8,-16.1,nan,62,nan,nan,nan
2/8/17,-14.2,-10.5,-12.3,-12.2,nan,36.5,nan,nan,nan
2/9/17,-14.3,-9.6,-12,-13.2,nan,79.7,nan,nan,nan
2/10/17,-13.7,-9.9,-11.8,-12.4,nan,79.4,nan,nan,nan
2/11/17,-12.1,-7.4,-9.7,-10.2,nan,94.7,nan,nan,nan
2/12/17,-7.4,-6.3,-6.8,-6.8,nan,98.1,nan,nan,nan
2/13/17,-7,-0.6,-3.8,-3.9,nan,96.8,nan,nan,nan
2/14/17,-3.5,-0.2,-1.9,-2.4,nan,82.7,nan,nan,nan
2/15/17,-4.6,-2.2,-3.4,-2.9,nan,95.4,nan,nan,nan
2/16/17,-10.5,-4.6,-7.6,-8.2,nan,73.4,nan,nan,nan
2/17/17,-12.8,-7,-9.9,-10.3,nan,82.8,nan,nan,nan
2/18/17,-11.6,-7.8,-9.7,-10,nan,92,nan,nan,nan
2/19/17,-13.1,-9.6,-11.4,-11.8,nan,73.9,nan,nan,nan
2/20/17,-13.3,-11.5,-12.4,-12.8,nan,75.1,nan,nan,nan
2/21/17,-14.3,-10.7,-12.5,-12.8,nan,76.4,nan,nan,nan
2/22/17,-13.8,-11,-12.4,-12.6,nan,70.7,nan,nan,nan
2/23/17,-13.6,-8.2,-10.9,-11.6,nan,84.4,nan,nan,nan
2/24/17,-10,-0.1,-5.1,-6.8,nan,68.1,nan,nan,nan
2/25/17,-12.2,-6.2,-9.2,-9.9,nan,86.5,nan,nan,nan
2/26/17,-12.2,-10.1,-11.2,-11.6,nan,69.4,nan,nan,nan
2/27/17,-13.4,-10.7,-12.1,-12.1,nan,63.3,nan,nan,nan
2/28/17,-16.3,-13.2,-14.8,-14.9,nan,73.5,nan,nan,nan
3/1/17,-15.9,-13.2,-14.5,-14.4,nan,79.8,nan,nan,nan
3/2/17,-15.6,-13.1,-14.3,-13.9,nan,88.9,nan,nan,nan
3/3/17,-19.3,-13.4,-16.4,-16.5,nan,86.3,nan,nan,nan
3/4/17,-24.7,-18.6,-21.7,-23.2,nan,82.4,nan,nan,nan
3/5/17,-24.3,-21.4,-22.8,-23.1,nan,83.2,nan,nan,23
3/6/17,-27.8,-24.3,-26.1,-26.2,nan,80.3,nan,nan,nan
3/7/17,-26,-24.2,-25.1,-25.2,nan,81.2,nan,nan,nan
3/8/17,-24.4,-21.5,-22.9,-22.8,nan,83,nan,nan,nan
3/9/17,-23.5,-20.8,-22.2,-22.6,nan,74.6,nan,nan,nan
3/10/17,-24.5,-20.8,-22.6,-23.1,nan,81.9,nan,nan,nan
3/11/17,-22.8,-21,-21.9,-22.2,nan,80.9,nan,nan,21
3/12/17,-22.7,-9.5,-16.1,-17.6,nan,85.3,nan,nan,nan
3/13/17,-9.8,-6.1,-7.9,-7.6,nan,90,nan,nan,nan
3/14/17,-11.7,-8,-9.9,-9.7,nan,91,nan,nan,nan
3/15/17,-11,-8,-9.5,-9.7,nan,90.1,nan,nan,nan
3/16/17,-10.6,-9.1,-9.9,-9.7,nan,86.4,nan,nan,nan
3/17/17,-12.4,-10.1,-11.2,-11.3,nan,81.3,nan,nan,nan
3/18/17,-16.9,-11.4,-14.1,-14.1,nan,75.7,nan,nan,nan
3/19/17,-15.4,-9.4,-12.4,-13.6,nan,86.6,nan,nan,nan
3/20/17,-10.2,-8,-9.1,-9.5,nan,88.7,nan,nan,nan
3/21/17,-10.8,-7.9,-9.3,-9.4,nan,76.6,nan,nan,nan
3/22/17,-9.3,-7.9,-8.6,-8.7,nan,73.2,nan,nan,nan
3/23/17,-9.6,-5.9,-7.8,-8.5,nan,83.8,nan,nan,nan
3/24/17,-9.9,-6.2,-8.1,-8.9,nan,80.1,nan,nan,nan
3/25/17,-9.3,-7.7,-8.5,-8.5,nan,86.8,nan,nan,nan
3/26/17,-10.6,-7.5,-9,-9.3,nan,84.5,nan,nan,nan
3/27/17,-8.2,-4.5,-6.3,-6.7,nan,78.2,nan,nan,nan
3/28/17,-7.6,-4.5,-6.1,-6.2,nan,95.6,nan,nan,nan
3/29/17,-6.7,-4.8,-5.8,-5.8,nan,87.3,nan,nan,nan
3/30/17,-7.4,-4.9,-6.2,-6.8,nan,94.8,nan,nan,nan
3/31/17,-7.1,-4,-5.5,-5.7,nan,87.2,nan,nan,nan
4/1/17,-5,-3.5,-4.3,-4.2,nan,91.8,nan,nan,nan
4/2/17,-9.2,-3.6,-6.4,-7.4,nan,98.7,nan,nan,nan
4/3/17,-9.1,-2.9,-6,-7,nan,99.4,nan,nan,nan
4/4/17,-7.5,-3,-5.3,-5.3,nan,77.2,nan,nan,nan
4/5/17,-4.4,-1.8,-3.1,-3.3,nan,82.2,nan,nan,nan
4/6/17,-7.3,-4.1,-5.7,-6,nan,96,nan,nan,nan
4/7/17,-7.9,-4,-6,-5.6,nan,56.9,nan,nan,nan
4/8/17,-4.1,-0.3,-2.2,-2.5,nan,63.7,nan,nan,nan
4/9/17,-7.3,-1.4,-4.3,-4.4,nan,nan,nan,nan,nan
4/10/17,-5.1,1,-2,-3.2,nan,60.8,nan,nan,nan
4/11/17,-3,1.8,-0.6,-1.4,nan,51,nan,nan,nan
4/12/17,-4.1,1.8,-1.1,-2.6,nan,71.6,nan,nan,nan
4/13/17,-5.4,-1.9,-3.6,-3.5,nan,74.3,nan,nan,nan
4/14/17,-5,-3.2,-4.1,-4.2,nan,57.7,nan,nan,nan
4/15/17,-4.6,-1.9,-3.2,-3.5,nan,59,nan,nan,nan
4/16/17,-6,-2.8,-4.4,-4.7,nan,93.4,nan,nan,nan
4/17/17,-6.1,-2.4,-4.3,-5.2,nan,80.4,nan,nan,nan
4/18/17,-12.2,-5.6,-8.9,-9.7,nan,74.2,nan,nan,nan
4/19/17,-9.3,-3.6,-6.5,-7.5,nan,82.3,nan,nan,nan
4/20/17,-5,-1.5,-3.2,-3.6,nan,92.3,nan,nan,nan
4/21/17,-4.9,0.7,-2.1,-3.2,nan,97,nan,nan,nan
4/22/17,-3.5,-1.3,-2.4,-2.6,nan,75.2,nan,nan,nan
4/23/17,-2.9,3.7,0.4,-0.5,nan,60.1,nan,nan,nan
4/24/17,-1.5,3.4,1,0.1,nan,71.2,nan,nan,nan
4/25/17,-3.1,1.5,-0.8,-1.3,nan,81.4,nan,nan,nan
4/26/17,-2.1,2.4,0.1,-0.6,nan,62.6,nan,nan,nan
4/27/17,-5.3,2.4,-1.5,-2.6,nan,85,nan,nan,nan
4/28/17,-5.5,-2.3,-3.9,-4.3,nan,94.7,nan,nan,nan
4/29/17,-8.4,-2.3,-5.4,-5.4,nan,88.4,nan,nan,nan
4/30/17,-3.7,-1.4,-2.5,-2.3,nan,66.5,nan,nan,nan
5/1/17,-6.7,-2.4,-4.6,-5,nan,99.3,nan,nan,nan
5/2/17,-5.8,-1.3,-3.6,-4.3,nan,87.2,nan,nan,nan
5/3/17,-5.6,-1.3,-3.5,-3.2,nan,88.9,nan,nan,nan
5/4/17,-6.7,-0.3,-3.5,-5.6,nan,91.2,nan,nan,nan
5/5/17,-4.4,1.8,-1.3,-2.7,nan,63.2,nan,nan,nan
5/6/17,-3.9,-0.3,-2.1,-2.6,nan,89.8,nan,nan,nan
5/7/17,-4.9,-1.1,-3,-3.5,nan,96.7,nan,nan,nan
5/8/17,-4.3,-1.8,-3.1,-3.4,nan,92.3,nan,nan,nan
5/9/17,-4.8,-1.7,-3.2,-3.5,nan,91.7,nan,nan,nan
5/10/17,-3.1,-0.1,-1.6,-1.9,nan,73.3,nan,nan,nan
5/11/17,-0.5,2.3,0.9,0.6,nan,79.8,nan,nan,nan
5/12/17,1.5,3.4,2.4,2.7,nan,81.4,nan,nan,nan
5/13/17,0.2,2.4,1.3,0.9,nan,87.3,nan,nan,nan
5/14/17,-3.2,3.4,0.1,-1.2,nan,96.5,nan,nan,nan
5/15/17,-3.3,0.9,-1.2,-2,nan,83,nan,nan,nan
5/16/17,1,4.5,2.8,2.2,nan,65.2,nan,nan,nan
5/17/17,1.9,4.6,3.3,3.1,nan,59.3,nan,nan,nan
5/18/17,-1,3.4,1.2,0.7,nan,75,nan,nan,nan
5/19/17,-2,-0.6,-1.3,-1.5,nan,100,nan,nan,nan
5/20/17,-1.6,-0.5,-1,-1.1,nan,99.1,nan,nan,nan
5/21/17,-1,1.9,0.4,0.9,nan,95.4,nan,nan,nan
5/22/17,-1,1.9,0.4,0.3,nan,97.5,nan,nan,nan
5/23/17,-1.4,3.3,1,0.1,nan,94.1,nan,nan,nan
5/24/17,-1.5,2.5,0.5,-0.4,nan,97.5,nan,nan,nan
5/25/17,-3.4,0.8,-1.3,-1.9,nan,100,nan,nan,nan
5/26/17,-3.5,0.3,-1.6,-1.7,nan,nan,nan,nan,nan
5/27/17,-3.8,3.5,-0.1,-1.2,nan,55.5,nan,nan,nan
5/28/17,3,9.8,6.4,5.8,nan,27.1,nan,nan,nan
5/29/17,4.5,9.3,6.9,6.5,nan,55.7,nan,nan,nan
5/30/17,2.4,5.1,3.7,3.8,nan,78.3,nan,nan,nan
5/31/17,3.3,5.6,4.4,4.4,nan,77.9,nan,nan,nan
6/1/17,1.5,4.1,2.8,2.3,nan,96.8,nan,nan,nan
6/2/17,0.8,4.6,2.7,2.2,nan,80.6,nan,nan,nan
6/3/17,-2.3,5.1,1.4,0.5,nan,81.7,nan,nan,nan
6/4/17,-2.7,2.7,0,-0.2,nan,74.7,nan,nan,nan
6/5/17,-2.1,2.7,0.3,-0.5,nan,89.4,nan,nan,nan
6/6/17,-0.3,4.8,2.3,0.9,nan,91.1,nan,nan,nan
6/7/17,3.2,8,5.6,5.7,nan,72.8,nan,nan,nan
6/8/17,8.4,12.6,10.5,10.8,nan,54.9,nan,nan,nan
6/9/17,6.7,15.7,11.2,11.7,nan,59.2,nan,nan,nan
6/10/17,1.1,10.3,5.7,3.2,nan,nan,nan,nan,nan
6/11/17,-1.4,2.6,0.6,-0.2,nan,nan,nan,nan,nan
6/12/17,-2.2,-0.2,-1.2,-1.4,nan,nan,nan,nan,nan
6/13/17,-3.3,0.7,-1.3,-1.5,nan,nan,nan,nan,nan
6/14/17,-3.1,1.8,-0.7,-0.8,nan,90.2,nan,nan,nan
6/15/17,-2.2,2.5,0.1,0.5,nan,83.8,nan,nan,nan
6/16/17,-3,2.7,-0.1,-0.8,nan,97,nan,nan,nan
6/17/17,-3.5,-0.4,-1.9,-2.5,nan,nan,nan,nan,nan
6/18/17,-2.6,9.6,3.5,1.7,nan,nan,nan,nan,nan
6/19/17,2.8,9.6,6.2,5.9,nan,70.2,nan,nan,nan
6/20/17,-1.2,3.2,1,0.5,nan,nan,nan,nan,nan
6/21/17,-1,2.1,0.6,-0.1,nan,nan,nan,nan,nan
6/22/17,-0.2,3.5,1.6,0.8,nan,96.1,nan,nan,nan
6/23/17,0.6,5.9,3.3,2.9,nan,73,nan,nan,nan
6/24/17,1.3,5.7,3.5,3.2,nan,77.6,nan,nan,nan
6/25/17,2.2,5.7,3.9,3.2,nan,91.3,nan,nan,nan
6/26/17,2,5.7,3.8,3,nan,97.7,nan,nan,nan
6/27/17,0.6,3.2,1.9,1.6,nan,100,nan,nan,nan
6/28/17,0.1,4.5,2.3,1.2,nan,98.5,nan,nan,nan
6/29/17,1.5,4.5,3,2.7,nan,nan,nan,nan,nan
6/30/17,1.9,4.4,3.1,2.6,nan,94.6,nan,nan,nan
7/1/17,2.6,4.4,3.5,3.4,nan,96.6,nan,nan,nan
7/2/17,1.4,4.3,2.8,2.6,nan,94.8,nan,nan,nan
7/3/17,0.3,3.8,2,1.4,nan,99.7,nan,nan,nan
7/4/17,0.2,0.8,0.5,0.5,nan,100,nan,nan,nan
7/5/17,0.5,6.8,3.6,2.3,nan,95.4,nan,nan,nan
7/6/17,5.4,10.6,8,7.3,nan,70,nan,nan,nan
7/7/17,9.3,11.1,10.2,10.4,nan,46.1,nan,nan,nan
7/8/17,3.5,11.2,7.4,5.6,nan,86.7,nan,nan,nan
7/9/17,1.4,5.2,3.3,3.6,nan,85.2,nan,nan,nan
7/10/17,-0.4,1.5,0.5,0.2,nan,100,nan,nan,nan
7/11/17,-0.9,1.4,0.2,0.1,nan,100,nan,nan,nan
7/12/17,1.4,5.4,3.4,3,nan,93.1,nan,nan,nan
7/13/17,4.3,6.9,5.6,5.6,nan,88.7,nan,nan,nan
7/14/17,2.4,5.6,4,3.9,nan,nan,nan,nan,nan
7/15/17,2,4.1,3,2.8,nan,nan,nan,nan,nan
7/16/17,0.8,3.2,2,2,nan,nan,nan,nan,nan
7/17/17,2.5,3.7,3.1,2.9,nan,100,nan,nan,nan
7/18/17,1.7,4.1,2.9,2.9,nan,nan,nan,nan,nan
7/19/17,1.8,3.9,2.8,2.8,nan,nan,nan,nan,nan
7/20/17,2.4,5.2,3.8,3.3,nan,nan,nan,nan,nan
7/21/17,2.5,5.2,3.9,3.6,nan,nan,nan,nan,nan
7/22/17,4,5.6,4.8,4.9,nan,88.4,nan,nan,nan
7/23/17,2.7,5.1,3.9,3.6,nan,nan,nan,nan,nan
7/24/17,2.4,9.9,6.2,5.3,nan,nan,nan,nan,nan
7/25/17,1.4,8.4,4.9,3.6,nan,97.2,nan,nan,nan
7/26/17,3,6.2,4.6,4.7,nan,96.5,nan,nan,nan
7/27/17,2.7,5.9,4.3,3.8,nan,99.6,nan,nan,nan
7/28/17,1.7,3.5,2.6,2.5,nan,nan,nan,nan,nan
7/29/17,2.5,5.9,4.2,3.9,nan,nan,nan,nan,nan
7/30/17,2.5,5.9,4.2,3.7,nan,91,nan,nan,nan
7/31/17,2.7,5.4,4,3.6,nan,nan,nan,nan,nan
8/1/17,4.2,8.4,6.3,5.6,nan,79.8,nan,nan,nan
8/2/17,7.1,9.1,8.1,8.1,nan,73.5,nan,nan,nan
8/3/17,5.8,9.1,7.4,6.8,nan,97.1,nan,nan,nan
8/4/17,6.3,12.8,9.5,9.3,nan,nan,nan,nan,nan
8/5/17,9.9,12.9,11.4,11.9,nan,53.1,nan,nan,nan
8/6/17,11.4,15.4,13.4,13.1,nan,54.9,nan,nan,nan
8/7/17,11.3,15.3,13.3,12.8,nan,57.5,nan,nan,nan
8/8/17,6.5,11.6,9.1,8.3,nan,nan,nan,nan,nan
8/9/17,11.1,14.8,12.9,12.5,nan,41.1,nan,nan,nan
8/10/17,10.3,14.3,12.3,12,nan,38.2,nan,nan,nan
8/11/17,7.6,13.3,10.4,9.2,nan,54.8,nan,nan,nan
8/12/17,6.3,8.9,7.6,7.3,nan,82.3,nan,nan,nan
8/13/17,3.7,8.9,6.3,5.9,nan,86.3,nan,nan,nan
8/14/17,-0.3,4.1,1.9,1.5,nan,nan,nan,nan,nan
8/15/17,-0.1,4,2,1.3,nan,nan,nan,nan,nan
8/16/17,2.2,4.8,3.5,3.7,nan,96,nan,nan,nan
8/17/17,0.4,4.8,2.6,2.4,nan,nan,nan,nan,nan
8/18/17,0.4,1.7,1.1,0.9,nan,nan,nan,nan,nan
8/19/17,-0.1,1.7,0.8,0.5,nan,nan,nan,nan,nan
8/20/17,1.3,2.7,2,1.8,nan,99.6,nan,nan,nan
8/21/17,2.7,6.1,4.4,4.9,nan,nan,nan,nan,nan
8/22/17,5.5,6.8,6.2,6,nan,96.9,nan,nan,136
8/23/17,0.3,5.7,3,2.4,nan,91.4,nan,nan,nan
8/24/17,0.8,2.6,1.7,1.2,nan,nan,nan,nan,nan
8/25/17,1.1,3.4,2.3,2,nan,nan,nan,nan,nan
8/26/17,-0.6,3.7,1.5,2,nan,nan,nan,nan,149
8/27/17,-1.2,1.5,0.1,-0.4,nan,nan,nan,nan,nan
8/28/17,0.3,2.6,1.5,1,nan,nan,nan,nan,nan
8/29/17,2.2,10.4,6.3,5.8,nan,nan,nan,nan,nan
8/30/17,3,10.5,6.8,7.6,nan,nan,nan,nan,nan
8/31/17,-0.1,2.9,1.4,1.2,nan,98.1,nan,nan,nan
9/1/17,0.8,2.7,1.7,1.7,nan,nan,nan,nan,nan
9/2/17,-0.9,1.6,0.3,0.2,nan,nan,nan,nan,nan
9/3/17,-2.2,5.5,1.6,0.3,nan,nan,nan,nan,nan
9/4/17,3.7,7.9,5.8,6.1,nan,71.7,nan,nan,nan
9/5/17,8,12.8,10.4,9.4,nan,87,nan,nan,nan
9/6/17,8.7,13.8,11.2,11.2,nan,70.6,nan,nan,nan
9/7/17,1,8.7,4.8,4.7,nan,nan,nan,nan,nan
9/8/17,-0.1,2.6,1.2,1.2,nan,nan,nan,nan,nan
9/9/17,0.3,1.5,0.9,0.8,nan,nan,nan,nan,nan
9/10/17,-0.3,1.6,0.7,0.3,nan,nan,nan,nan,nan
9/11/17,-1,0.9,-0.1,-0.3,nan,nan,nan,nan,nan
9/12/17,-0.9,0.6,-0.1,-0.2,nan,nan,nan,nan,nan
9/13/17,-1.2,0.1,-0.5,-0.4,nan,nan,nan,nan,nan
9/14/17,-0.9,4.9,2,1,nan,nan,nan,nan,nan
9/15/17,-2.4,0.4,-1,-1.3,nan,nan,nan,nan,nan
9/16/17,-0.4,0,-0.2,-0.1,nan,nan,nan,nan,nan
9/17/17,-0.6,1.7,0.5,0.3,nan,nan,nan,nan,nan
9/18/17,-0.3,1.8,0.7,0.4,nan,nan,nan,nan,nan
9/19/17,-0.6,3.5,1.5,0.9,nan,nan,nan,nan,nan
9/20/17,3.6,5.7,4.6,4.1,nan,71.3,nan,nan,nan
9/21/17,1.1,6.5,3.8,3.7,nan,66.7,nan,nan,nan
9/22/17,0,3.5,1.7,1.3,nan,nan,nan,nan,nan
9/23/17,2.4,3.8,3.1,3.1,nan,nan,nan,nan,nan
9/24/17,3.1,4.4,3.7,3.9,nan,nan,nan,nan,nan
9/25/17,-2,2.9,0.5,-0.1,nan,nan,nan,nan,nan
9/26/17,-0.5,6,2.8,2.1,nan,93.7,nan,nan,nan
9/27/17,5.1,7.2,6.1,6.1,nan,92.4,nan,nan,173
9/28/17,1.1,5.7,3.4,3.3,nan,nan,nan,nan,nan
9/29/17,-1,2.8,0.9,0.6,nan,nan,nan,nan,nan
